Tweet ID,Relevance,Sentiment,Satire,Hate,Direction,Targets,Hope Speech
1586363477857140737,1,2,1,1,1,1,0
1586363018082144258,1,0,0,0,,,0
1586362049424396289,1,0,1,0,,,0
1586359785020002304,1,1,1,0,,,0
1586359199294197761,1,0,0,0,,,0
1586358529287405569,1,2,0,1,1,1,0
1586357819665575936,1,0,1,0,,,0
1586357774526603265,1,2,0,1,1,1,0
1586357412428419072,1,0,0,0,,,0
1586357324293107712,1,2,1,0,,,0
1586357036828495876,1,0,0,0,,,0
1586357033732907009,1,0,0,0,,,0
1586356498065952770,1,0,1,0,,,0
1586356397750779904,1,0,0,0,,,0
1586355816818278401,1,0,0,0,,,0
1586355739140182016,1,2,1,0,,,0
1586355110254641152,1,2,0,0,,,0
1586355083780182016,1,0,0,0,,,0
1586355024434978816,1,0,0,0,,,0
1586354929811456001,1,2,1,0,,,0
1586354346895151104,1,0,1,0,,,0
1586353523926581248,1,0,0,0,,,0
1586353290241273856,1,0,0,0,,,0
1586352701977554944,1,1,0,0,,,1
1586352685372297217,1,0,1,0,,,0
1586352621949812736,1,2,1,1,1,1,0
1586352483101978625,1,1,0,1,1,3,0
1586352337831854080,1,1,0,0,,,0
1586352249701249027,1,1,0,0,,,0
1586352101159936000,1,1,0,0,,,0
1586350358732820481,1,0,0,0,,,0
1586349910223650818,1,1,0,1,1,1,0
1586349663103332352,1,0,0,0,,,0
1586349424078630912,1,2,0,0,,,0
1586349036381929473,1,0,0,0,,,0
1586348744467156992,1,0,1,0,,,0
1586348681200308225,1,0,1,0,,,0
1586348286964662272,1,0,1,0,,,0
1586347800648089600,1,0,1,0,,,0
1586347402742886403,1,0,1,0,,,0
1586346937036705793,1,0,0,0,,,0
1586345918927757312,1,0,0,0,,,0
1586345903782129665,1,0,0,0,,,0
1586345684256505861,1,2,0,0,,,0
1586345412893736960,1,2,0,0,,,1
1586345362834399233,1,0,0,0,,,0
1586344939910111236,1,0,1,0,,,0
1586344671139151873,1,0,0,0,,,0
1586344556098129921,1,0,0,0,,,0
1586344297573412865,1,0,1,0,,,0
1586344014386601986,1,0,1,0,,,0
1586343797151014912,1,0,0,0,,,0
1586343697154654208,1,0,0,0,,,0
1586343660102172672,1,0,0,0,,,0
1586342985423532034,1,1,1,0,,,0
1586342938329878528,1,2,0,0,,,0
1586341867125239808,1,1,0,1,1,1,0
1586341734128066561,1,0,0,0,,,0
1586341510257160193,1,0,1,1,0,,0
1586341264651276288,1,0,1,0,,,0
1586341000993120256,1,0,0,0,,,0
1586340946223849472,1,1,0,0,,,0
1586339813854425088,1,0,1,0,,,0
1586339723085516801,1,1,0,1,1,1,0
1586338600999743488,1,1,0,1,1,1,0
1586338013965008897,1,2,0,0,,,1
1586337974094270464,1,1,0,0,,,0
1586337959993049088,1,1,0,0,,,0
1586334570148147200,1,0,0,0,,,0
1586333468451299329,1,0,1,0,,,0
1586332218506764288,1,0,0,0,,,0
1586331537884467200,1,0,0,0,,,0
1586330330210144256,1,1,0,0,,,0
1586330149456596993,1,0,0,0,,,0
1586329891859222528,1,2,0,0,,,0
1586329449838284801,1,0,0,0,,,0
1586329254106902528,1,0,0,0,,,0
1586329110808518656,1,2,0,1,1,1,0
1586327622195507200,1,0,0,1,1,2,0
1586327587281780738,1,2,0,0,,,1
1586327242379907072,1,0,0,0,,,0
1586326850917523456,1,0,0,0,,,1
1586326098509447169,1,0,0,0,,,0
1586325750944145410,1,0,1,0,,,0
1586325616424783872,1,0,0,0,,,0
1586325202849648640,1,0,0,0,,,0
1586324904382631936,1,0,0,0,,,0
1586324460990177281,1,0,0,0,,,1
1586324404870389763,1,1,0,0,,,0
1586323977739243520,1,1,0,0,,,1
1586323922550546433,1,0,0,0,,,0
1586323920155971585,1,0,0,0,,,0
1586323899322535938,1,0,0,0,,,1
1586323841164357632,1,0,0,0,,,0
1586323453967155200,1,0,0,0,,,0
1586323118447919104,1,0,0,0,,,0
1586323022268358662,1,0,0,0,,,0
1586322970737197061,1,0,1,0,,,0
1586322456025104386,1,2,1,0,,,0
1586321990951968768,1,2,0,1,1,2,0
1586321955036151808,1,0,0,0,,,0
1586321492450869249,1,2,1,0,,,0
1586321117316534272,1,0,0,0,,,1
1586320413352546304,1,0,0,0,,,0
1586319742918590464,1,0,0,0,,,0
1586319480853889024,1,0,0,0,,,0
1586319469126639617,1,0,0,0,,,1
1586318850777264128,1,2,0,0,,,0
1586318364481179648,1,0,0,0,,,0
1586317610961944576,1,0,1,0,,,0
1586316973692317697,1,0,0,0,,,0
1586315827426783232,1,0,0,0,,,0
1586315664322486273,1,0,0,0,,,0
1586315340908498944,1,2,1,0,,,0
1586314939391561728,1,0,0,0,,,0
1586313759949062145,1,0,0,0,,,1
1586312299337613312,1,0,0,0,,,0
1586311627829571585,1,2,1,0,,,0
1586311335880830977,1,2,0,0,,,0
1586310702285062144,1,1,0,0,,,1
1586308207659474945,1,1,0,0,,,0
1586308072565141504,1,2,0,0,,,0
1586306848323297281,1,2,0,0,,,0
1586306775866753024,1,2,1,0,,,0
1586306757902888960,1,1,0,0,,,0
1586306465731694594,1,0,0,0,,,0
1586306339147743239,1,2,1,0,,,0
1586305976055263234,1,2,1,1,1,1,0
1586305713806065664,1,2,0,0,,,0
1586303501894025216,1,1,0,0,,,1
1586302494942302208,1,0,0,0,,,0
1586301676616458240,1,1,0,0,,,1
1586301546546937857,1,0,0,0,,,0
1586301009621831680,1,0,0,0,,,0
1586300542602874882,1,0,0,0,,,0
1586299893009612800,1,0,0,0,,,0
1586299888358547456,1,1,0,0,,,0
1586298713013907457,1,0,1,0,,,0
1586297822361440257,1,1,0,0,,,1
1586297067147706368,1,2,0,1,1,1,0
1586296234645794816,1,0,0,0,,,0
1586295719987908608,1,0,0,0,,,0
1586294940379729920,1,0,0,0,,,0
1586292933153951750,1,2,0,0,,,0
1586292857811238912,1,0,0,0,,,0
1586292652865003520,1,1,0,0,,,1
1586292396140396550,1,0,0,0,,,0
1586291804181520384,1,1,0,0,,,0
1586290777163898880,1,1,0,0,,,1
1586290155572187136,1,2,0,0,,,0
1586288488210894848,1,1,0,0,,,1
1586288000241049600,1,2,1,1,1,2,0
1586286293314478080,1,1,0,0,,,1
1586286107716526080,1,2,1,0,,,0
1586285127046680578,1,0,0,0,,,0
1586282070422192129,1,0,0,0,,,0
1586281436830609408,1,2,1,0,,,1
1586281270065364993,1,0,0,0,,,0
1586278283163103232,1,0,0,0,,,0
1586277299368132609,1,2,0,1,1,1,0
1586275815960219648,1,1,0,0,,,0
1586275241021493248,1,2,0,0,,,0
1586274742558150657,1,0,0,0,,,0
1586274510558625795,1,0,0,0,,,0
1586273023740751873,1,1,0,0,,,1
1586271962342379520,1,0,0,0,,,1
1586271805198647297,1,0,0,0,,,0
1586269172362715136,1,2,0,1,0,,0
1586269003018043392,1,0,0,0,,,0
1586268868284219393,1,1,0,1,1,1,0
1586268654705917952,1,0,0,0,,,0
1586268199657832448,1,0,0,0,,,0
1586267935345381376,1,2,0,1,1,3,0
1586266713611710465,1,0,0,1,0,,0
1586266407527800833,1,0,0,0,,,0
1586266316704391169,1,0,0,0,,,0
1586265735365820418,1,0,0,0,,,0
1586265165565423616,1,1,0,0,,,0
1586264776950546432,1,1,0,0,,,1
1586264504211734528,1,1,0,0,,,0
1586263635621736448,1,0,1,0,,,0
1586261770884513793,1,2,0,0,,,0
1586260054873100288,1,0,0,0,,,0
1586259759757676554,1,0,0,0,,,0
1586259458258513920,1,2,0,1,1,1,0
1586259019676938240,1,0,0,1,0,,0
1586258675530108928,1,0,0,0,,,0
1586258138155876353,1,2,0,0,,,0
1586256982528249858,1,0,0,0,,,0
1586256819630272512,1,2,1,1,1,2,0
1586255440538746880,1,1,0,0,,,1
1586255384280698881,1,2,1,1,1,2,0
1586255251782668288,1,2,0,1,0,,0
1586254939965509633,1,0,0,0,,,0
1586254059530776576,1,0,0,0,,,1
1586252389371490304,1,1,0,0,,,1
1586251700813574144,1,2,1,1,1,2,0
1586251436866031616,1,1,0,0,,,0
1586250077282394115,1,2,0,0,,,0
1586249442105167872,1,0,0,0,,,0
1586248932744892417,1,0,0,0,,,0
1586248757221302275,1,2,0,1,0,,0
1586248317331443713,1,0,0,0,,,0
1586248122623315971,1,0,0,0,,,0
1586248107875934208,1,2,0,0,,,1
1586248031607099393,1,1,0,0,,,0
1586246321132142592,1,0,0,0,,,0
1586246144988164096,1,2,0,1,0,,0
1586245711557201921,1,0,0,0,,,0
1586244253046693890,1,2,0,1,0,,0
1586244180652617729,1,2,0,0,,,1
1586243763869188101,1,0,0,0,,,0
1586243251954077697,1,0,0,0,,,0
1586242170075631616,1,2,0,0,,,0
1586241679664631809,1,1,0,0,,,0
1586240751955890179,1,0,0,0,,,0
1586240521717981186,1,0,0,0,,,0
1586240436951453696,1,1,0,0,,,1
1586240153869484033,1,1,0,0,,,0
1586240090120294400,1,1,0,0,,,1
1586239605677834241,1,1,0,0,,,1
1586239189355728896,1,2,0,1,1,1,0
1586238965392101376,1,1,0,0,,,1
1586238829446455296,1,0,0,0,,,0
1586238502626172929,1,0,0,0,,,0
1586238497114898432,1,2,0,0,,,0
1586238020839096320,1,0,0,0,,,0
1586237458475151360,1,2,1,1,1,1,0
1586236781963665409,1,0,0,0,,,0
1586236486030360579,1,0,0,0,,,0
1586236405411246081,1,1,0,0,,,0
1586235913688219648,1,1,0,0,,,0
1586235849720463361,1,0,0,0,,,0
1586235172852158464,1,0,0,0,,,0
1586234216676663297,1,1,0,0,,,1
1586234180924383234,1,0,0,0,,,0
1586233649363439616,1,0,0,0,,,0
1586233601712336896,1,1,0,0,,,1
1586233159804649472,1,0,0,0,,,0
1586232890525745152,1,1,0,0,,,1
1586232162072006656,1,2,0,0,,,0
1586232156896256006,1,1,0,0,,,0
1586232084745531392,1,0,0,0,,,0
1586231634629603328,1,1,0,1,0,,0
1586230547462098944,1,1,0,1,1,1,0
1586228823221473281,1,2,0,1,1,1,0
1586228671345758209,1,2,0,0,,,0
1586227687500042241,1,1,0,0,,,1
1586227640570036225,1,1,0,0,,,0
1586227575780958208,1,1,0,0,,,0
1586227055020376065,1,2,0,0,,,0
1586226774433669126,1,0,0,0,,,0
1586226315983982592,1,2,0,0,,,0
1586226026505334784,1,2,0,0,,,1
1586225989859672064,1,2,0,1,1,1,0
1586225683059343361,1,1,0,0,,,0
1586225522253606912,1,2,0,0,,,0
1586225372395229184,1,0,0,0,,,0
1586225028567543810,1,0,0,0,,,0
1586224847688204288,1,2,0,0,,,0
1586224186715881472,1,1,0,0,,,1
1586224068143222785,1,1,0,0,,,0
1586223588906242048,1,0,0,0,,,0
1586223470404194304,1,2,0,0,,,0
1586223441874604032,1,0,0,0,,,0
1586223082137522178,1,1,0,0,,,1
1586222526359031808,1,1,0,0,,,1
1586222147583627264,1,0,1,0,,,0
1586222012732624896,1,1,0,0,,,1
1586221855425564672,1,2,0,0,,,1
1586221627247046656,1,2,0,1,1,2,0
1586221275818602496,1,0,0,0,,,0
1586221132591792129,1,0,0,0,,,0
1586221101834997762,1,0,0,0,,,0
1586221087737942016,1,0,0,0,,,1
1586221050643169280,1,1,0,0,,,1
1586220801904508930,1,0,0,0,,,0
1586219984166227968,1,2,0,1,1,1,0
1586219856981942272,1,2,1,1,1,1,0
1586219544003039232,1,2,0,0,,,0
1586218649253126144,1,0,0,0,,,1
1586218159371014144,1,1,0,0,,,1
1586216788072988672,1,2,0,1,0,,0
1586216645483118592,1,0,0,0,,,0
1586216395997466624,1,0,0,0,,,0
1586216387550535682,1,1,0,0,,,1
1586215549817585664,1,2,1,0,,,0
1586214592518451200,1,2,1,0,,,0
1586214086572146688,1,0,1,0,,,0
1586214020280856576,1,0,0,0,,,0
1586213291503669249,0,,,,,,
1586213228861739008,1,2,0,1,1,1,0
1586213091758379008,1,2,1,0,,,0
1586212458615959552,1,0,0,0,,,0
1586212373001478144,1,0,0,0,,,0
1586212343922724864,1,2,1,1,1,2,0
1586211666852651009,1,2,0,0,,,0
1586211391538868225,1,0,0,0,,,0
1586211311968346112,1,1,0,0,,,0
1586210864146718720,1,2,0,0,,,1
1586210768139472899,1,0,1,0,,,0
1586210510835707906,1,0,0,0,,,0
1586210254349828098,1,1,0,0,,,0
1586209353056456704,1,1,0,0,,,1
1586209325240168448,1,2,0,0,,,1
1586209144457302016,1,0,0,0,,,0
1586209088299741186,1,1,0,0,,,1
1586209020352016384,1,1,0,0,,,1
1586208822896783361,1,0,0,0,,,0
1586208029649031168,1,0,0,0,,,0
1586207854930714624,1,0,0,0,,,0
1586207743199043585,1,1,0,0,,,0
1586207507155804160,1,1,0,0,,,1
1586207105832230912,1,0,0,0,,,0
1586206048624742401,1,1,0,0,,,1
1586206037644054528,1,0,0,0,,,0
1586205900486082560,1,2,0,1,0,,0
1586205732789452801,1,2,0,0,,,0
1586204965004988416,1,2,0,0,,,0
1586204667435835392,1,1,0,0,,,1
1586204252493729792,1,0,0,0,,,0
1586204132557221891,1,2,0,0,,,0
1586204124944961536,1,1,0,0,,,1
1586203854701744128,1,1,0,0,,,1
1586203853871284224,1,0,0,0,,,0
1586203696408371202,1,0,0,0,,,0
1586202407134167041,1,2,0,1,0,,0
1586202373533609984,1,2,1,1,1,1,0
1586201877787463681,1,2,0,0,,,0
1586201396533399552,1,0,0,0,,,0
1586201365952729088,1,0,1,0,,,0
1586201301037113345,1,2,0,1,1,1,0
1586200986946633729,1,2,0,1,0,,0
1586200448309944320,1,0,0,1,1,1,0
1586199686838640640,1,2,0,0,,,0
1586199534623162368,1,2,0,1,1,1,0
1586199240451448832,1,0,0,0,,,0
1586199127050055680,1,0,1,0,,,0
1586197701699387393,1,0,0,0,,,0
1586197475831869441,1,0,0,0,,,0
1586197454852325376,1,2,0,0,,,0
1586197199004000256,1,0,0,0,,,0
1586197065029517312,1,0,0,0,,,0
1586196906157670400,1,0,0,0,,,0
1586196613097062400,1,0,0,0,,,0
1586195913596637184,1,1,0,0,,,1
1586195639675019266,1,2,1,1,0,,0
1586195512214290432,1,0,0,0,,,0
1586195466479230976,1,1,0,0,,,1
1586195285738278914,1,0,0,0,,,0
1586195254168145921,1,0,0,0,,,1
1586194911770337281,1,0,0,0,,,0
1586194529320779776,1,2,0,0,,,0
1586194045797556228,1,0,0,0,,,0
1586193895096217601,1,2,0,0,,,0
1586193789558743044,1,1,0,0,,,1
1586193557248827392,1,0,0,0,,,0
1586192734226116608,1,1,0,0,,,0
1586192198005313536,1,0,0,0,,,0
1586191764112613377,1,0,0,0,,,0
1586191606813962240,1,2,1,1,1,1,0
1586191545149317120,1,0,0,0,,,0
1586191378299916288,1,0,0,0,,,0
1586191182396526593,1,1,0,0,,,0
1586190934848729088,1,1,0,0,,,0
1586190500436246529,1,0,0,0,,,0
1586190486900944896,1,2,1,1,1,3,0
1586190315928530944,1,1,0,0,,,1
1586189879968268288,1,2,0,1,0,,0
1586189818995740672,1,0,0,0,,,0
1586188793060605952,1,0,0,0,,,0
1586187988220116993,1,1,0,0,,,0
1586187489265389570,1,2,1,1,1,1,0
1586187481464344577,1,0,0,0,,,0
1586187383321419776,1,0,0,1,0,,0
1586187220851253248,1,0,0,0,,,0
1586187057726394370,1,0,0,0,,,0
1586186881754365952,1,1,0,0,,,0
1586186246786732033,1,1,0,0,,,1
1586186091970711552,1,1,0,0,,,0
1586184892018458624,1,1,0,0,,,0
1586184497191845889,1,2,0,1,0,,0
1586183263466704897,1,0,0,0,,,1
1586181380056260608,1,2,0,1,1,2,0
1586181313362419713,1,1,0,0,,,0
1586181118516420608,1,0,0,0,,,0
1586180115272040448,1,1,0,0,,,0
1586179788955299840,1,0,1,0,,,1
1586179439943028736,1,0,1,0,,,1
1586179075261227009,1,0,0,0,,,0
1586178975101247489,1,1,0,0,,,0
1586178545554165760,1,1,0,0,,,1
1586176915794456586,1,1,1,0,,,0
1586176742116687872,1,1,0,0,,,1
1586176721564274688,1,0,0,0,,,0
1586176677805461505,1,2,0,1,1,1,0
1586176656997515264,1,2,1,1,1,1,0
1586176646368763904,1,1,0,0,,,1
1586176221628727296,1,1,1,0,,,0
1586175506302799873,1,0,0,0,,,0
1586175454272446464,1,0,0,0,,,0
1586175401294180352,1,0,1,0,,,0
1586175293534109696,1,2,0,1,1,2,0
1586175184159248384,1,1,1,0,,,1
1586174545761042432,1,0,1,0,,,0
1586173090613981184,1,0,1,0,,,0
1586173028064702464,1,1,0,0,,,1
1586172429071618049,1,2,0,0,,,0
1586171372921065472,1,2,0,0,,,1
1586170854177529858,1,0,0,0,,,0
1586170696774090752,1,0,0,0,,,0
1586170414329630720,1,0,0,0,,,0
1586170282703978497,1,1,0,0,,,0
1586170282674655232,1,0,0,0,,,0
1586169662705790976,1,1,0,0,,,1
1586168816995684352,1,1,0,0,,,1
1586168599965618176,1,1,0,0,,,1
1586168054009892871,1,2,0,0,,,1
1586168001879212032,1,0,1,0,,,0
1586166384631099393,1,2,0,0,,,0
1586165656839389184,1,0,0,0,,,0
1586165297722949632,1,1,0,0,,,1
1586162100065689600,1,1,0,0,,,1
1586160184744812544,1,0,1,0,,,0
1586157183196352512,1,0,0,0,,,0
1586156653459537920,1,0,0,0,,,0
1586156173811945473,1,2,1,0,,,0
1586153382263197696,1,2,0,1,1,3,0
1586152181794996225,1,0,0,0,,,0
1586151323635879939,1,1,0,0,,,1
1586149356503121920,1,0,0,0,,,0
1586148438013378560,1,2,0,1,0,,1
1586148052867305472,1,1,0,0,,,0
1586146900721340416,1,0,0,0,,,0
1586138835183755264,1,0,0,0,,,0
1586137183697530881,1,1,0,0,,,1
1586123971401072640,1,0,0,0,,,0
1586117059120726016,1,0,0,0,,,0
1586114618828914688,1,1,0,0,,,1
1586113870053220354,1,0,0,0,,,0
1586105591256129536,1,0,1,0,,,0
1586100291618807808,1,2,1,0,,,0
1586090588578861056,1,1,0,0,,,1
1586090046012411904,1,1,0,0,,,1
1586087703560404993,1,0,0,0,,,1
1586083470094135296,1,0,0,0,,,0
1586075028671848449,1,0,0,0,,,0
1586068225812414464,1,0,0,0,,,0
1586065606243409920,1,1,0,0,,,1
1586064617180377088,1,1,0,0,,,1
1586062166406221824,1,1,0,0,,,1
1586062071883390977,1,1,0,0,,,1
1586059247854309382,1,0,0,0,,,1
1586057827612622849,1,0,0,0,,,0
1586053960976121857,1,1,0,0,,,0
1586053186061799425,1,0,0,0,,,0
1586051953804836865,1,0,1,0,,,0
1586048801504051200,1,2,1,0,,,0
1586048761205518336,1,1,0,1,1,1,0
1586048489338720256,1,2,0,0,,,0
1586048352420270080,1,0,0,0,,,0
1586046581773516801,1,0,0,0,,,0
1586046147876990976,1,0,1,0,,,0
1586045970801823745,1,2,0,1,1,2,0
1586043977509195776,1,0,0,0,,,0
1586043157455994880,1,0,0,0,,,0
1586040863255584768,1,2,0,0,,,0
1586040467195428865,1,0,0,0,,,0
1586040264749350913,1,2,0,1,0,,0
1586039836565458944,1,0,0,0,,,0
1586039060258525184,1,2,0,0,,,0
1586038303555407872,1,0,1,0,,,0
1586037577135845376,0,,,,,,
1586036898438340611,1,0,0,0,,,0
1586036892939976704,1,0,0,0,,,0
1586036135054036992,1,0,0,0,,,0
1586035799845670913,1,0,0,0,,,0
1586035447439929344,1,0,0,0,,,0
1586034538505187330,1,1,0,0,,,0
1586034208006283264,1,0,1,0,,,0
1586033413873889281,1,2,1,1,1,1,0
1586033319879184386,1,0,1,0,,,0
1586033289990918144,1,0,0,0,,,0
1586032713844559875,1,1,0,0,,,0
1586032683209003008,1,0,0,0,,,0
1586032676242624513,1,0,0,0,,,0
1586032496525074432,1,0,0,0,,,0
1586032475712946176,1,1,0,0,,,0
1586032133633871872,1,1,0,1,0,,0
1586031941052420097,1,0,0,0,,,0
1586031805844840448,1,0,0,0,,,0
1586031495567003648,1,0,0,0,,,0
1586031481436409856,0,,,,,,
1586030888969961472,1,0,1,0,,,0
1586030815787483137,1,0,0,0,,,0
1586030495988842496,1,0,1,0,,,0
1586030176713908224,1,0,0,0,,,0
1586029813722009600,1,0,0,0,,,0
1586029502937051136,1,1,0,0,,,0
1586029483936866304,1,0,0,0,,,0
1586029314386321413,1,1,1,0,,,0
1586028912013766662,1,0,1,0,,,0
1586028830430736384,1,0,1,0,,,0
1586028486871089154,1,1,0,0,,,0
1586028050873200641,1,0,0,0,,,0
1586027384838717443,1,0,0,0,,,0
1586027355877052416,1,1,0,1,0,,0
1586026475379384320,1,0,0,0,,,0
1586025853708029952,1,0,0,0,,,0
1586025066684633088,1,1,0,0,,,0
1586024981338607616,1,0,0,0,,,0
1586024669702156288,1,0,0,0,,,0
1586024206105731072,1,0,0,0,,,0
1586023489130987520,1,0,0,0,,,0
1586022924645208065,1,1,0,1,1,1,0
1586022858446499843,1,1,0,0,,,0
1586022531831853056,1,1,0,1,1,1,0
1586022392866164736,1,0,0,0,,,0
1586022106159976448,1,0,0,0,,,0
1586021856980914179,1,1,0,1,1,1,0
1586021841713307648,1,1,0,1,1,1,0
1586021403673128960,1,0,0,0,,,0
1586020427838590976,1,0,0,0,,,0
1586020088448135169,1,1,0,1,1,1,0
1586019805785919488,1,2,0,0,,,0
1586019651045449728,1,0,0,0,,,0
1586019547811057664,1,1,0,0,,,0
1586019479418736641,1,2,0,0,,,0
1586019136165253121,1,0,1,0,,,0
1586018523788111873,1,0,0,0,,,0
1586018173241163776,1,2,0,0,,,0
1586017977165438976,1,2,0,1,1,2,0
1586017923558014982,1,0,1,0,,,0
1586017808441540608,1,2,0,0,,,0
1586017664115544065,1,0,1,0,,,0
1586017604942331906,1,0,0,0,,,0
1586017507080818689,1,0,0,0,,,0
1586017414848081923,1,0,1,0,,,0
1586017364113764353,1,0,0,0,,,0
1586016966778634240,1,2,0,1,1,1,1
1586016403626561536,1,2,1,0,,,0
1586015699021221891,1,0,0,0,,,0
1586015325040316421,1,0,0,0,,,0
1586015096324907010,1,0,0,0,,,0
1586013757939253248,1,2,0,1,0,,0
1586013660698529792,1,0,0,0,,,0
1586013430347333633,0,,,,,,
1586013425989451776,1,0,0,0,,,0
1586013141002878976,1,0,0,0,,,0
1586012764287688706,1,0,0,0,,,0
1586012661900529669,1,0,0,0,,,0
1586012307062026240,1,0,0,0,,,0
1586012249181020160,1,0,0,0,,,0
1586011863522848769,1,2,0,0,,,0
1586011746485309441,1,0,0,0,,,0
1586011595565854720,1,2,0,0,,,0
1586011501357170688,1,1,0,0,,,0
1586011307614285824,1,0,0,0,,,0
1586011136616374272,1,0,0,0,,,0
1586011029816758272,1,2,0,0,,,0
1586010758932234241,1,0,0,0,,,0
1586010072865726465,1,0,0,0,,,0
1586009657138900993,1,0,0,0,,,0
1586009580135321602,1,0,0,0,,,0
1586009125191700480,1,1,0,0,,,0
1586008928147496961,1,0,0,0,,,0
1586008870971138048,1,0,0,0,,,0
1586008593710473217,1,2,0,0,,,0
1586008041467805696,1,2,0,0,,,0
1586007670406148102,1,0,0,0,,,0
1586006951359442945,1,0,0,0,,,0
1586006894233419777,1,0,0,0,,,0
1586006825895284736,1,1,0,0,,,1
1586006246443741185,1,0,0,0,,,0
1586004891306426369,1,0,0,0,,,0
1586004742060224513,1,1,0,0,,,0
1586004242451468288,1,0,0,0,,,0
1586004153251528704,1,0,1,0,,,0
1586004033806151680,1,1,0,0,,,0
1586003921382027265,1,0,0,0,,,0
1586003786878754816,1,0,0,0,,,0
1586003620725940224,1,0,1,0,,,0
1586002860193370112,1,0,0,0,,,0
1586002573797957635,1,0,1,0,,,0
1586002352456491008,1,0,0,0,,,0
1586002337474437120,1,1,0,0,,,0
1586002307850047488,1,0,0,0,,,0
1586002255731302401,1,0,0,0,,,0
1586002087690661888,1,0,0,0,,,0
1586001467651272704,1,2,0,0,,,1
1586001359182389249,1,0,0,0,,,0
1586001216571871234,1,2,1,1,0,,0
1586000400804896770,1,0,0,0,,,0
1586000331011334144,1,0,0,0,,,0
1585999590222082048,1,0,0,0,,,0
1585999098221858818,1,2,0,0,,,0
1585998672747147268,1,1,0,0,,,0
1585998450579341312,1,0,0,0,,,0
1585998255183515651,1,0,1,0,,,0
1585998250938494976,1,0,0,0,,,0
1585997708895977473,1,0,0,0,,,0
1585997659642290176,1,0,0,0,,,0
1585997638402727936,1,0,1,0,,,0
1585997097005830144,1,0,0,0,,,0
1585996967385387010,1,1,0,0,,,0
1585996322234019840,1,0,1,0,,,0
1585995988925571072,1,0,0,0,,,0
1585995830712225792,1,1,0,0,,,1
1585995724147216386,1,0,0,0,,,0
1585995665917636608,1,2,1,0,,,1
1585995605054132225,1,1,0,1,1,3,0
1585995483272867840,1,0,0,0,,,0
1585995215953092608,1,1,0,0,,,0
1585995103860326400,1,0,0,0,,,0
1585994969508347904,1,0,0,0,,,0
1585994470025154560,1,0,0,0,,,0
1585994322943492096,1,1,0,0,,,0
1585994147319595008,1,0,0,0,,,0
1585994143029166080,1,1,0,0,,,0
1585993963999096832,1,0,0,0,,,0
1585993798043447297,1,0,0,0,,,0
1585993081307832320,1,2,1,1,0,,1
1585993048701272064,1,0,0,0,,,0
1585992940089970688,1,0,0,0,,,0
1585992915947778049,1,2,1,0,,,0
1585992823278424067,1,1,0,0,,,1
1585992804383064064,1,1,0,0,,,0
1585992474153013248,1,0,0,1,1,3,0
1585992159224033280,1,0,0,0,,,0
1585992025991938048,1,0,0,0,,,0
1585991422573826048,1,1,0,0,,,1
1585991188477136897,1,0,0,0,,,0
1585990511143239681,1,0,0,0,,,0
1585990129004728320,1,1,0,0,,,1
1585987557707624448,1,1,0,0,,,1
1585987124884836352,1,2,1,0,,,0
1585986975831855109,1,0,0,0,,,0
1585986360690647042,1,2,1,1,1,1,0
1585986171892793345,1,2,0,1,1,3,0
1585985816005844995,1,2,0,0,,,0
1585985499914981376,1,0,0,0,,,0
1585985195773071360,1,0,0,0,,,0
1585985001908502529,1,1,1,0,,,1
1585984982484668417,1,1,0,0,,,1
1585984753731526658,1,0,0,0,,,0
1585983873065705473,1,1,0,0,,,1
1585983067864567808,1,0,0,0,,,0
1585982430619783169,1,0,0,0,,,0
1585981754472484864,1,0,0,0,,,0
1585981561949675521,1,0,0,0,,,0
1585981303144316929,1,0,0,0,,,0
1585980391982522369,1,0,1,0,,,0
1585980389117820935,1,0,0,0,,,0
1585979869636153344,1,0,0,0,,,0
1585979618963906560,1,1,0,0,,,1
1585978904782974976,1,0,0,0,,,0
1585977464370909186,1,0,0,0,,,1
1585977401481527297,1,0,0,0,,,0
1585977260682936321,1,0,0,0,,,0
1585973034120531968,1,0,0,0,,,0
1585971638423949313,1,0,0,1,1,1,0
1585970042541248512,1,0,0,0,,,0
1585969897213136896,1,1,0,0,,,1
1585968707557171200,1,1,0,0,,,1
1585967973856346113,1,0,0,0,,,1
1585967049805037568,1,2,1,1,1,2,0
1585966564352077824,1,2,1,1,1,1,0
1585966486031855617,1,0,1,0,,,0
1585965659057684480,1,0,0,0,,,0
1585963467353296896,1,0,0,0,,,0
1585959182754541568,0,,,,,,
1585958831989092352,1,1,0,0,,,0
1585958829170528256,0,,,,,,
1585958824921690116,0,,,,,,
1585958807326191617,1,2,1,1,1,1,0
1585958797474156552,1,1,0,0,,,0
1585958438517231616,1,2,0,0,,,0
1585958135998529537,1,0,1,0,,,0
1585957070373027842,0,,,,,,
1585955840179044353,1,0,0,0,,,0
1585954809974116353,1,1,1,0,,,0
1585954731897151488,1,0,0,0,,,0
1585954667925643264,1,2,0,1,1,3,0
1585953846349934593,1,2,1,1,0,,1
1585953831963152384,1,1,0,0,,,0
1585952589031813120,1,0,1,0,,,0
1585952529715646464,1,0,0,0,,,0
1585951536160870400,0,,,,,,
1585949566154600448,0,,,,,,
1585949224000053248,0,,,,,,
1585948830549217282,1,2,0,1,0,,0
1585946853769871360,1,0,1,0,,,0
